AAMAS,ICME,0.005294
AAMAS,ICML,0.024089
AAMAS,ICMR,0.002425
AAMAS,ICNP,0.002891
AAMAS,ICPC,0.001166
AAMAS,ICPP,0.004696
AAMAS,ICRA,0.012534
AAMAS,ICS,0.001462
AAMAS,ICSE,0.006410
AAMAS,ICSME,0.002546
AAMAS,ICSOC,0.010387
AAMAS,ICWS,0.012100
AAMAS,IEEE VIS,0.000809
AAMAS,IJCAI,0.098423
AAMAS,IMC,0.000943
AAMAS,INFOCOM,0.006671
AAMAS,IPDPS,0.005393
AAMAS,IPSN,0.004397
AAMAS,ISCA,0.001479
AAMAS,ISMAR,0.001908
AAMAS,ISSRE,0.001636
AAMAS,ISSTA,0.001656
AAMAS,ISWC,0.010851
AAMAS,ITC,0.000578
AAMAS,ITS,0.002077
AAMAS,IUI,0.013492
AAMAS,IWQoS,0.002847
AAMAS,KR,0.025888
AAMAS,LCTES,0.000753
AAMAS,LICS,0.004361
AAMAS,LISA,0.000643
AAMAS,MICRO,0.001504
AAMAS,MSST,0.001039
AAMAS,Middleware,0.001603
AAMAS,MoDELS,0.001499
AAMAS,MobiCom,0.002393
AAMAS,MobiHoc,0.003701
AAMAS,MobiSys,0.001873
AAMAS,MobileHCI,0.003123
AAMAS,NDSS,0.001526
AAMAS,NOSSDAV,0.001185
AAMAS,NSDI,0.000958
AAMAS,NeurIPS,0.019750
AAMAS,OOPSLA,0.002558
AAMAS,OSDI,0.000581
AAMAS,PACT,0.000762
AAMAS,PERCOM,0.004598
AAMAS,PG,0.000819
AAMAS,PKC,0.000473
AAMAS,PKDD,0.014292
AAMAS,PLDI,0.001463
AAMAS,PODC,0.003950
AAMAS,PODS,0.003399
AAMAS,POPL,0.002122
AAMAS,PPSN,0.005340
AAMAS,PPoPP,0.001438
AAMAS,Performance,0.000229
AAMAS,RAID,0.001485
AAMAS,RE,0.004878
AAMAS,RTAS,0.001259
AAMAS,S&P,0.002369
AAMAS,SANER,0.001979
AAMAS,SAS,0.001486
AAMAS,SAT,0.002575
AAMAS,SC,0.002113
AAMAS,SCA,0.003009
AAMAS,SDM,0.005530
AAMAS,SECON,0.004256
AAMAS,SGP,0.000344
AAMAS,SI3D,0.001781
AAMAS,SIGCOMM,0.002285
AAMAS,SIGGRAPH,0.001948
AAMAS,SIGIR,0.006681
AAMAS,SIGKDD,0.010801
AAMAS,SIGMETRICS,0.003852
AAMAS,SIGMOD,0.004622
AAMAS,SODA,0.009034
AAMAS,SOSP,0.000822
AAMAS,SPAA,0.005046
AAMAS,SPM,0.001815
AAMAS,SRDS,0.002560
AAMAS,STOC,0.005654
AAMAS,SenSys,0.003451
AAMAS,SoCC,0.001059
AAMAS,SoCG,0.002033
AAMAS,TCC,0.000537
AAMAS,UAI,0.029364
AAMAS,UIST,0.003067
AAMAS,USENIX,0.001446
AAMAS,USS,0.001991
AAMAS,UbiComp,0.005777
AAMAS,VEE,0.000719
AAMAS,VLDB,0.003586
AAMAS,VMCAI,0.002230
AAMAS,VR,0.004014
AAMAS,WSDM,0.004863
ACL,AAAI,0.066411
ACL,AAMAS,0.008028
ACL,ACL,1.000000
ACL,ACM MM,0.014822
ACL,ACSAC,0.001856
ACL,ASE,0.004937
ACL,ASIACRYPT,0.000641
ACL,ASPLOS,0.001700
ACL,CADE/IJCAR,0.001883
ACL,CAV,0.000780
ACL,CAiSE,0.001027
ACL,CCC,0.000516
ACL,CGO,0.000749
ACL,CHES,0.000212
ACL,CHI,0.007349
ACL,CIDR,0.002809
ACL,CIKM,0.051173
ACL,CLUSTER,0.001733
ACL,CODES+ISSS,0.000787
ACL,COLING,0.173938
ACL,COLT,0.005262
ACL,CONCUR,0.000604
ACL,CP,0.001373
ACL,CRYPTO,0.000465
ACL,CSCW,0.005133
ACL,CSFW,0.000479
ACL,CVPR,0.013804
ACL,CoNEXT,0.001022
ACL,DAC,0.002846
ACL,DASFAA,0.012356
ACL,DATE,0.002324
ACL,DCC,0.003437
ACL,DSN,0.002053
ACL,ECAI,0.015257
ACL,ECCV,0.009715
ACL,ECML,0.007604
ACL,ECOOP,0.000780
ACL,ECSCW,0.000337
ACL,EDBT,0.006241
ACL,EGSR,0.000055
ACL,EMNLP,0.307364
ACL,ESA,0.001194
ACL,ESEM,0.001020
ACL,ESORICS,0.001227
ACL,EUROCRYPT,0.000290
ACL,EuroSys,0.001683
ACL,EuroVis,0.000749
ACL,FAST,0.001170
ACL,FM,0.000556
ACL,FOCS,0.001323
ACL,FPGA,0.001841
ACL,FSE,0.000216
ACL,FSE/ESEC,0.002823
ACL,GROUP,0.002159
ACL,HPCA,0.001426
ACL,HPDC,0.001229
ACL,HSCC,0.000655
ACL,HiPEAC,0.000057
ACL,HotOS,0.000917
ACL,ICALP,0.001995
ACL,ICAPS,0.003602
ACL,ICASSP,0.013483
ACL,ICCAD,0.001909
ACL,ICCBR,0.001370
ACL,ICCD,0.002153
ACL,ICCV,0.009723
ACL,ICDCS,0.005480
ACL,ICDE,0.011975
ACL,ICDM,0.024130
ACL,ICDT,0.001575
ACL,ICFP,0.000214
ACL,ICME,0.012345
ACL,ICML,0.033939
ACL,ICMR,0.008692
ACL,ICNP,0.002573
ACL,ICPC,0.001578
ACL,ICPP,0.003993
ACL,ICRA,0.003549
ACL,ICS,0.002019
ACL,ICSE,0.003461
ACL,ICSME,0.002157
ACL,ICSOC,0.002244
ACL,ICWS,0.005505
ACL,IEEE VIS,0.000764
ACL,IJCAI,0.056860
ACL,IMC,0.001246
ACL,INFOCOM,0.005451
ACL,IPDPS,0.003497
ACL,IPSN,0.002415
ACL,ISCA,0.001823
ACL,ISMAR,0.000670
ACL,ISSRE,0.001144
ACL,ISSTA,0.001194
ACL,ISWC,0.008786
ACL,ITC,0.000784
ACL,ITS,0.000545
ACL,IUI,0.016132
ACL,IWQoS,0.003361
ACL,KR,0.005299
ACL,LCTES,0.000703
ACL,LICS,0.001892
ACL,LISA,0.000699
ACL,MICRO,0.001242
ACL,MSST,0.000887
ACL,Middleware,0.001126
ACL,MoDELS,0.000259
ACL,MobiCom,0.002263
ACL,MobiHoc,0.001473
ACL,MobiSys,0.001687
ACL,MobileHCI,0.002451
ACL,NDSS,0.001433
ACL,NOSSDAV,0.000811
ACL,NSDI,0.001620
ACL,NeurIPS,0.031018
ACL,OOPSLA,0.001235
ACL,OSDI,0.001592
ACL,PACT,0.001100
ACL,PERCOM,0.001995
ACL,PG,0.000329
ACL,PKC,0.000264
ACL,PKDD,0.018361
ACL,PLDI,0.001991
ACL,PODC,0.001045
ACL,PODS,0.002959
ACL,POPL,0.001839
ACL,PPSN,0.000913
ACL,PPoPP,0.001693
ACL,Performance,0.000057
ACL,RAID,0.001278
ACL,RE,0.001421
ACL,RTAS,0.000859
ACL,S&P,0.001092
ACL,SANER,0.001938
ACL,SAS,0.000533
ACL,SAT,0.000860
ACL,SC,0.002614
ACL,SCA,0.000754
ACL,SDM,0.015807
ACL,SECON,0.002812
ACL,SGP,0.000000
ACL,SI3D,0.000788
ACL,SIGCOMM,0.001939
ACL,SIGGRAPH,0.000953
ACL,SIGIR,0.052449
ACL,SIGKDD,0.032447
ACL,SIGMETRICS,0.002908
ACL,SIGMOD,0.009868
ACL,SODA,0.002400
ACL,SOSP,0.000981
ACL,SPAA,0.001105
ACL,SPM,0.000750
ACL,SRDS,0.001332
ACL,STOC,0.001424
ACL,SenSys,0.002929
ACL,SoCC,0.001756
ACL,SoCG,0.000498
ACL,TCC,0.000215
ACL,UAI,0.015294
ACL,UIST,0.003714
ACL,USENIX,0.003058
ACL,USS,0.001474
ACL,UbiComp,0.004265
ACL,VEE,0.000667
ACL,VLDB,0.006122
ACL,VMCAI,0.000436
ACL,VR,0.001591
ACL,WSDM,0.026234
ACM MM,AAAI,0.048618
ACM MM,AAMAS,0.007536
ACM MM,ACL,0.014822
ACM MM,ACM MM,1.000000
ACM MM,ACSAC,0.004397
ACM MM,ASE,0.004308
ACM MM,ASIACRYPT,0.000703
ACM MM,ASPLOS,0.003389
ACM MM,CADE/IJCAR,0.000353
ACM MM,CAV,0.000907
ACM MM,CAiSE,0.001746
ACM MM,CCC,0.000549
ACM MM,CGO,0.001134
ACM MM,CHES,0.000281
ACM MM,CHI,0.018477
ACM MM,CIDR,0.002144
ACM MM,CIKM,0.035045
ACM MM,CLUSTER,0.005265
ACM MM,CODES+ISSS,0.002768
ACM MM,COLING,0.009900
ACM MM,COLT,0.001517
ACM MM,CONCUR,0.000537
ACM MM,CP,0.001399
ACM MM,CRYPTO,0.000501
ACM MM,CSCW,0.009620
ACM MM,CSFW,0.000329
ACM MM,CVPR,0.077646
ACM MM,CoNEXT,0.005835
ACM MM,DAC,0.005493
ACM MM,DASFAA,0.018437
ACM MM,DATE,0.005765
ACM MM,DCC,0.019236
ACM MM,DSN,0.005266
ACM MM,ECAI,0.005486
ACM MM,ECCV,0.053540
ACM MM,ECML,0.003177
ACM MM,ECOOP,0.001060
ACM MM,ECSCW,0.002375
ACM MM,EDBT,0.009661
ACM MM,EGSR,0.003639
ACM MM,EMNLP,0.016373
ACM MM,ESA,0.000742
ACM MM,ESEM,0.000588
ACM MM,ESORICS,0.003466
ACM MM,EUROCRYPT,0.000518
ACM MM,EuroSys,0.003637
ACM MM,EuroVis,0.002225
ACM MM,FAST,0.003062
ACM MM,FM,0.000720
ACM MM,FOCS,0.000656
ACM MM,FPGA,0.003727
ACM MM,FSE,0.000334
ACM MM,FSE/ESEC,0.002537
ACM MM,GROUP,0.004110
ACM MM,HPCA,0.003026
ACM MM,HPDC,0.006894
ACM MM,HSCC,0.001077
ACM MM,HiPEAC,0.000301
ACM MM,HotOS,0.002812
ACM MM,ICALP,0.001050
ACM MM,ICAPS,0.001844
ACM MM,ICASSP,0.027580
ACM MM,ICCAD,0.005270
ACM MM,ICCBR,0.001259
ACM MM,ICCD,0.005249
ACM MM,ICCV,0.056829
ACM MM,ICDCS,0.020140
ACM MM,ICDE,0.019126
ACM MM,ICDM,0.026604
ACM MM,ICDT,0.001005
ACM MM,ICFP,0.000331
ACM MM,ICME,0.146841
ACM MM,ICML,0.019307
ACM MM,ICMR,0.088010
ACM MM,ICNP,0.013267
ACM MM,ICPC,0.000859
ACM MM,ICPP,0.010123
ACM MM,ICRA,0.007683
ACM MM,ICS,0.003964
ACM MM,ICSE,0.003381
ACM MM,ICSME,0.002145
ACM MM,ICSOC,0.003707
ACM MM,ICWS,0.009907
ACM MM,IEEE VIS,0.005323
ACM MM,IJCAI,0.045224
ACM MM,IMC,0.005393
ACM MM,INFOCOM,0.021902
ACM MM,IPDPS,0.009044
ACM MM,IPSN,0.005658
ACM MM,ISCA,0.003576
ACM MM,ISMAR,0.008405
ACM MM,ISSRE,0.001329
ACM MM,ISSTA,0.001473
ACM MM,ISWC,0.004841
ACM MM,ITC,0.001889
ACM MM,ITS,0.006397
ACM MM,IUI,0.016037
ACM MM,IWQoS,0.013210
ACM MM,KR,0.000591
ACM MM,LCTES,0.001766
ACM MM,LICS,0.000433
ACM MM,LISA,0.001282
ACM MM,MICRO,0.002442
ACM MM,MSST,0.003474
ACM MM,Middleware,0.005232
ACM MM,MoDELS,0.000689
ACM MM,MobiCom,0.009058
ACM MM,MobiHoc,0.006486
ACM MM,MobiSys,0.008151
ACM MM,MobileHCI,0.012075
ACM MM,NDSS,0.003797
ACM MM,NOSSDAV,0.025966
ACM MM,NSDI,0.003924
ACM MM,NeurIPS,0.023422
ACM MM,OOPSLA,0.002084
ACM MM,OSDI,0.002913
ACM MM,PACT,0.002141
ACM MM,PERCOM,0.008550
ACM MM,PG,0.004604
ACM MM,PKC,0.000280
ACM MM,PKDD,0.010688
ACM MM,PLDI,0.001739
ACM MM,PODC,0.002988
ACM MM,PODS,0.002633
ACM MM,POPL,0.000950
ACM MM,PPSN,0.000988
ACM MM,PPoPP,0.003197
ACM MM,Performance,0.000856
ACM MM,RAID,0.002261
ACM MM,RE,0.000975
ACM MM,RTAS,0.003920
ACM MM,S&P,0.002469
ACM MM,SANER,0.001124
ACM MM,SAS,0.000329
ACM MM,SAT,0.000285
ACM MM,SC,0.005606
ACM MM,SCA,0.003669
ACM MM,SDM,0.013818
ACM MM,SECON,0.010157
ACM MM,SGP,0.001060
ACM MM,SI3D,0.005185
ACM MM,SIGCOMM,0.010262
ACM MM,SIGGRAPH,0.007421
ACM MM,SIGIR,0.037807
ACM MM,SIGKDD,0.027165
ACM MM,SIGMETRICS,0.010789
ACM MM,SIGMOD,0.012950
ACM MM,SODA,0.001337
ACM MM,SOSP,0.003395
ACM MM,SPAA,0.002624
ACM MM,SPM,0.002274
ACM MM,SRDS,0.004590
ACM MM,STOC,0.000801
ACM MM,SenSys,0.007150
ACM MM,SoCC,0.004529
ACM MM,SoCG,0.001671
ACM MM,TCC,0.000238
ACM MM,UAI,0.006184
ACM MM,UIST,0.010876
ACM MM,USENIX,0.005501
ACM MM,USS,0.003668
ACM MM,UbiComp,0.014816
ACM MM,VEE,0.002545
ACM MM,VLDB,0.010076
ACM MM,VMCAI,0.000096
ACM MM,VR,0.012398
ACM MM,WSDM,0.012763
ACSAC,AAAI,0.003771
ACSAC,AAMAS,0.002277
ACSAC,ACL,0.001856
ACSAC,ACM MM,0.004397
ACSAC,ACSAC,1.000000
ACSAC,ASE,0.010480
ACSAC,ASIACRYPT,0.011334
ACSAC,ASPLOS,0.011658
ACSAC,CADE/IJCAR,0.002328
ACSAC,CAV,0.006209
ACSAC,CAiSE,0.002248
ACSAC,CCC,0.001078
ACSAC,CGO,0.006229
ACSAC,CHES,0.010441
ACSAC,CHI,0.003426
ACSAC,CIDR,0.001592
ACSAC,CIKM,0.006646
ACSAC,CLUSTER,0.003339
ACSAC,CODES+ISSS,0.002557
ACSAC,COLING,0.001335
ACSAC,COLT,0.000906
ACSAC,CONCUR,0.002008
ACSAC,CP,0.002065
ACSAC,CRYPTO,0.010094
ACSAC,CSCW,0.003475
ACSAC,CSFW,0.034507
ACSAC,CVPR,0.001934
ACSAC,CoNEXT,0.012094
ACSAC,DAC,0.003015
ACSAC,DASFAA,0.005721
ACSAC,DATE,0.003289
ACSAC,DCC,0.002517
ACSAC,DSN,0.042304
ACSAC,ECAI,0.001239
ACSAC,ECCV,0.001617
ACSAC,ECML,0.001038
ACSAC,ECOOP,0.008266
ACSAC,ECSCW,0.001228
ACSAC,EDBT,0.006021
ACSAC,EGSR,0.000000
ACSAC,EMNLP,0.002513
ACSAC,ESA,0.001124
ACSAC,ESEM,0.003126
ACSAC,ESORICS,0.076151
ACSAC,EUROCRYPT,0.009689
ACSAC,EuroSys,0.014010
ACSAC,EuroVis,0.000518
ACSAC,FAST,0.007310
ACSAC,FM,0.005848
ACSAC,FOCS,0.001660
ACSAC,FPGA,0.002713
ACSAC,FSE,0.007911
ACSAC,FSE/ESEC,0.012987
ACSAC,GROUP,0.003930
ACSAC,HPCA,0.004923
ACSAC,HPDC,0.008026
ACSAC,HSCC,0.001730
ACSAC,HiPEAC,0.000878
ACSAC,HotOS,0.013593
ACSAC,ICALP,0.002578
ACSAC,ICAPS,0.001345
ACSAC,ICASSP,0.001313
ACSAC,ICCAD,0.003103
ACSAC,ICCBR,0.001149
ACSAC,ICCD,0.003966
ACSAC,ICCV,0.002025
ACSAC,ICDCS,0.020856
ACSAC,ICDE,0.007490
ACSAC,ICDM,0.007054
ACSAC,ICDT,0.001444
ACSAC,ICFP,0.002259
ACSAC,ICME,0.004706
ACSAC,ICML,0.002439
ACSAC,ICMR,0.002226
ACSAC,ICNP,0.015828
ACSAC,ICPC,0.002515
ACSAC,ICPP,0.006860
ACSAC,ICRA,0.000973
ACSAC,ICS,0.004833
ACSAC,ICSE,0.011358
ACSAC,ICSME,0.005197
ACSAC,ICSOC,0.005126
ACSAC,ICWS,0.008134
ACSAC,IEEE VIS,0.001119
ACSAC,IJCAI,0.004218
ACSAC,IMC,0.021609
ACSAC,INFOCOM,0.011691
ACSAC,IPDPS,0.005921
ACSAC,IPSN,0.004495
ACSAC,ISCA,0.005153
ACSAC,ISMAR,0.000249
ACSAC,ISSRE,0.009492
ACSAC,ISSTA,0.018017
ACSAC,ISWC,0.001460
ACSAC,ITC,0.001399
ACSAC,ITS,0.000687
ACSAC,IUI,0.001789
ACSAC,IWQoS,0.011391
ACSAC,KR,0.001206
ACSAC,LCTES,0.003034
ACSAC,LICS,0.002198
ACSAC,LISA,0.016009
ACSAC,MICRO,0.004049
ACSAC,MSST,0.004792
ACSAC,Middleware,0.011047
ACSAC,MoDELS,0.002662
ACSAC,MobiCom,0.008476
ACSAC,MobiHoc,0.007681
ACSAC,MobiSys,0.011031
ACSAC,MobileHCI,0.002728
ACSAC,NDSS,0.114070
ACSAC,NOSSDAV,0.005195
ACSAC,NSDI,0.009676
ACSAC,NeurIPS,0.002487
ACSAC,OOPSLA,0.007383
ACSAC,OSDI,0.009458
ACSAC,PACT,0.004628
ACSAC,PERCOM,0.010272
ACSAC,PG,0.000373
ACSAC,PKC,0.009670
ACSAC,PKDD,0.004494
ACSAC,PLDI,0.007826
ACSAC,PODC,0.007275
ACSAC,PODS,0.002826
ACSAC,POPL,0.006187
ACSAC,PPSN,0.000379
ACSAC,PPoPP,0.004591
ACSAC,Performance,0.000443
ACSAC,RAID,0.106929
ACSAC,RE,0.003653
ACSAC,RTAS,0.004213
ACSAC,S&P,0.108793
ACSAC,SANER,0.007114
ACSAC,SAS,0.003578
ACSAC,SAT,0.001753
ACSAC,SC,0.004020
ACSAC,SCA,0.000351
ACSAC,SDM,0.006339
ACSAC,SECON,0.011184
ACSAC,SGP,0.000000
ACSAC,SI3D,0.000488
ACSAC,SIGCOMM,0.010482
ACSAC,SIGGRAPH,0.001110
ACSAC,SIGIR,0.002720
ACSAC,SIGKDD,0.005557
ACSAC,SIGMETRICS,0.009017
ACSAC,SIGMOD,0.005609
ACSAC,SODA,0.001303
ACSAC,SOSP,0.011519
ACSAC,SPAA,0.003285
ACSAC,SPM,0.000518
ACSAC,SRDS,0.017479
ACSAC,STOC,0.001354
ACSAC,SenSys,0.005389
ACSAC,SoCC,0.009373
ACSAC,SoCG,0.000652
ACSAC,TCC,0.004426
ACSAC,UAI,0.001065
ACSAC,UIST,0.001297
ACSAC,USENIX,0.021546
ACSAC,USS,0.108200
ACSAC,UbiComp,0.004639
ACSAC,VEE,0.011269
ACSAC,VLDB,0.005073
ACSAC,VMCAI,0.004609
ACSAC,VR,0.000665
ACSAC,WSDM,0.002680
ASE,AAAI,0.009276
ASE,AAMAS,0.006730
ASE,ACL,0.004937
ASE,ACM MM,0.004308
ASE,ACSAC,0.010480
ASE,ASE,1.000000
ASE,ASIACRYPT,0.000615
ASE,ASPLOS,0.010023
ASE,CADE/IJCAR,0.011081
ASE,CAV,0.033954
ASE,CAiSE,0.017932
ASE,CCC,0.001018
ASE,CGO,0.010515
ASE,CHES,0.000359
ASE,CHI,0.003601
ASE,CIDR,0.001874
ASE,CIKM,0.007777
ASE,CLUSTER,0.002872
ASE,CODES+ISSS,0.002351
ASE,COLING,0.004563
ASE,COLT,0.000595
ASE,CONCUR,0.012245
ASE,CP,0.005881
ASE,CRYPTO,0.000456
ASE,CSCW,0.005452
ASE,CSFW,0.005723
ASE,CVPR,0.002897
ASE,CoNEXT,0.001660
ASE,DAC,0.004747
ASE,DASFAA,0.006725
ASE,DATE,0.005088
ASE,DCC,0.001758
ASE,DSN,0.013758
ASE,ECAI,0.007447
ASE,ECCV,0.002628
ASE,ECML,0.002340
ASE,ECOOP,0.037952
ASE,ECSCW,0.001936
ASE,EDBT,0.005137
ASE,EGSR,0.000261
ASE,EMNLP,0.005773
ASE,ESA,0.001067
ASE,ESEM,0.035060
ASE,ESORICS,0.008388
ASE,EUROCRYPT,0.000492
ASE,EuroSys,0.005675
ASE,EuroVis,0.000983
ASE,FAST,0.001452
ASE,FM,0.044216
ASE,FOCS,0.001141
ASE,FPGA,0.002143
ASE,FSE,0.000377
ASE,FSE/ESEC,0.169757
ASE,GROUP,0.005451
ASE,HPCA,0.003338
ASE,HPDC,0.004625
ASE,HSCC,0.006492
ASE,HiPEAC,0.002174
ASE,HotOS,0.005012
ASE,ICALP,0.005228
ASE,ICAPS,0.004717
ASE,ICASSP,0.001498
ASE,ICCAD,0.004639
ASE,ICCBR,0.001659
ASE,ICCD,0.003817
ASE,ICCV,0.002088
ASE,ICDCS,0.011367
ASE,ICDE,0.005578
ASE,ICDM,0.005833
